"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"323500474982604800","Sun Apr 14 18:18:18 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plushie: http://t.co/s8ORDhpQyj #ebaymobile","323500474982604800","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/323500474982604800","141060702","BLINGTREASURES5"
"323496289377607681","Sun Apr 14 18:01:40 +0000 2013","0","@MMeghanMcCarthy fuck alicorn twilight. The show's dead now. fucking shittiest finale.","323496289377607681","","MMeghanMcCarthy","en","","0","0","0","https://x.com/darklee4/status/323496289377607681","1015946503","darklee4"
"323453139489550336","Sun Apr 14 15:10:12 +0000 2013","0","@yugiohtas We can safely say that the Brony community is dying slowly due to a combo of Alicorn Twilight Fan Pandering and McCarthy.","323453139489550336","","yugiohtas","en","Toronto, Ontario, Canada","0","0","0","https://x.com/Comeau_The_Guy/status/323453139489550336","355874022","Comeau_The_Guy"
"323453114290143233","Sun Apr 14 15:10:06 +0000 2013","0","Darn it all Fandom stop making me almost kind of come close to maybe liking Alicorn Twilight! http://t.co/o0pKEQPSKi","323453114290143233","","","en","","0","0","0","https://x.com/Gojira007X/status/323453114290143233","933638226","Gojira007X"
"323441498177822720","Sun Apr 14 14:23:57 +0000 2013","0","Twilight Sparkle＊Centaur Alicorn | kazeco #pixiv http://t.co/mQDasWKjPb","323441498177822720","","","en","お仕事メールzunta☆http://xn.heavy.jp","0","0","0","https://x.com/_zunta/status/323441498177822720","87342896","_zunta"
"323228298924662784","Sun Apr 14 00:16:46 +0000 2013","0","This pretty much sums up most Bronies in a nutshell about Alicorn Twilight. ~OtakuBrony http://t.co/IcizX4Mo2M","323228298924662784","","","en","Detroit, Michigan","0","2","0","https://x.com/Otaku_Brony/status/323228298924662784","58381600","Otaku_Brony"
"323184695703646208","Sat Apr 13 21:23:30 +0000 2013","0","Hey I know I've been spouting about teamwork and friendship and shit but only Twilight gets to be an alicorn. Sorry.","323184695703646208","","","en","","0","0","0","https://x.com/SoundOfHellfire/status/323184695703646208","596007460","SoundOfHellfire"
"323035254451490816","Sat Apr 13 18:15:39 +0000 2013","0","@nike_bluepaw idk maybe twilight will lose her alicorn status","323137422802173952","","Cozmic_Clouds","en","Netherlands","0","1","0","https://x.com/seatsea/status/323137422802173952","456961591","seatsea"
"323073375440347136","Sat Apr 13 14:04:01 +0000 2013","0","@tarastrong @KodeeMatthai Hmm if Alicorn Twi I vote Twilight buuuut Normal Twilight vs Raven I would havta say Raven","323074097523331072","","tarastrong","en","Equestria","0","0","0","https://x.com/discordedSeraph/status/323074097523331072","1208673553","discordedSeraph"
"323073375440347136","Sat Apr 13 14:03:35 +0000 2013","0","@tarastrong @KodeeMatthai Twilight! Since now she's an Alicorn! :D","323073985346666496","","tarastrong","en","","0","0","0","https://x.com/DJGalaxite/status/323073985346666496","829436233","DJGalaxite"
"323058156286652416","Sat Apr 13 13:00:41 +0000 2013","0","Muffins brony TWILIGHT SPARKLE AN ALICORN!","323058156286652416","","","en","Internet","0","0","0","https://x.com/BronyRT_eBooks/status/323058156286652416","1015685628","BronyRT_eBooks"
"323035801426489344","Sat Apr 13 11:36:26 +0000 2013","0","@Zellyjelly4 what I'm worrying because I have this feeling that Twilight will have to sacrifice her alicorn status.","323036953878597632","","","en","Netherlands","0","0","0","https://x.com/seatsea/status/323036953878597632","456961591","seatsea"
"323022286984708096","Sat Apr 13 10:40:03 +0000 2013","0","@XR_Racer well twilight is a Princess she hasn't came home after becoming an Alicorn","323022766863433729","","","en","Glasgow Scotland   ","0","0","0","https://x.com/Dashie41/status/323022766863433729","868885999","Dashie41"
"323006477738590210","Sat Apr 13 09:35:20 +0000 2013","0","That moment when Twilight Sparkle becomes a Alicorn. #MLP.","323006477738590210","","","en","Auckland, New Zealand","0","0","1","https://x.com/theycallmejo_/status/323006477738590210","411303127","theycallmejo_"
"322871956993101824","Sat Apr 13 00:40:47 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/JpODXT587I #ebaymobile","322871956993101824","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/322871956993101824","141060702","BLINGTREASURES5"
"322843086088716288","Fri Apr 12 22:59:21 +0000 2013","0","@lunarpaw @prpltnkr @AndreaLibman @tarastrong Perhaps so. I was an Alicorn before Twilight was ;)","322846427753627648","","stargryfn","en","South East, England","0","1","0","https://x.com/AurumUsagi/status/322846427753627648","38527164","AurumUsagi"
"322836924240912384","Fri Apr 12 22:21:35 +0000 2013","2","Three more left Trixie Vinyl and this one Alicorn Twilight Reading http://t.co/dooBdKpHGp","322836924240912384","https://pbs.twimg.com/media/BHryeN4CYAIq-yS.jpg","","en","Glasgow Scotland   ","0","0","0","https://x.com/Dashie41/status/322836924240912384","868885999","Dashie41"
"322813354022412288","Fri Apr 12 20:47:55 +0000 2013","0","I refuse the canon of twilight being an alicorn","322813354022412288","","","en","a cool big hole in the ground","0","0","0","https://x.com/yabasnacks/status/322813354022412288","288105380","yabasnacks"
"322718866960703488","Fri Apr 12 14:32:28 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/B0Bx67TzTh #ebaymobile","322718866960703488","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/322718866960703488","141060702","BLINGTREASURES5"
"322705810100736003","Fri Apr 12 13:40:35 +0000 2013","0","@MMeghanMcCarthy As an alicorn will Twilight become immortal and outlive her friends?","322705810100736003","","MMeghanMcCarthy","en","","0","0","0","https://x.com/WanWeengedAnjil/status/322705810100736003","233959834","WanWeengedAnjil"
"322480122001240065","Thu Apr 11 22:43:47 +0000 2013","1","Those of you not liking Alicorn Twilight Sparkle: http://t.co/BKTuBql9Qp #Brony #Pegasister #Twilightlicious @tarastrong","322480122001240065","","","en","Knoxville/Auburndale","0","0","2","https://x.com/KayJayAre/status/322480122001240065","175250552","KayJayAre"
"322473026249711616","Thu Apr 11 22:15:35 +0000 2013","0","3 brony mylittlepony capseys: quiet r really great Alicorn Twilight Mlp Brony RT mlp Brony Mylittlepony capseys.","322473026249711616","","","en","Internet","0","0","0","https://x.com/BronyRT_eBooks/status/322473026249711616","1015685628","BronyRT_eBooks"
"322465663773986816","Thu Apr 11 21:46:20 +0000 2013","0","Are alicorns immortal or will Alicorn Twilight Sparkle die?","322465663773986816","","","en","/twr/ Twitter Board","0","0","0","https://x.com/MindlessPone/status/322465663773986816","581267437","MindlessPone"
"322458876756779008","Thu Apr 11 21:23:05 +0000 2013","0","@TurbHumps I did the moment Trixie wore that Alicorn Amulet and Twilight Cloak with those red eyes totally Dracula right there.","322459814687019008","","","en","Texas, USA","0","0","0","https://x.com/MasterJunior93/status/322459814687019008","606528607","MasterJunior93"
"322456722390261760","Thu Apr 11 21:10:48 +0000 2013","1","Yeah yeah and Snape kills Twilight Sparkle with the sled from Citizen Kane and she s turned into an Alicorn by Edward Cullen.","322456722390261760","","","en","Cronos Station","0","0","1","https://x.com/KaiEffingLeng/status/322456722390261760","578137045","KaiEffingLeng"
"322451960143949825","Thu Apr 11 20:51:52 +0000 2013","0","So with that being said Alicorn twilight sparkle is Mary Sue!","322451960143949825","","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/322451960143949825","581267437","MindlessPone"
"322451746062487552","Thu Apr 11 20:51:01 +0000 2013","0","Now I think that when Hasbro dropped Alicorn Twilight Sparkle on MLP they destroyed the show.","322451746062487552","","","en","/twr/ Twitter Board","0","1","1","https://x.com/MindlessPone/status/322451746062487552","581267437","MindlessPone"
"322451339126915072","Thu Apr 11 20:49:24 +0000 2013","0","The whole Alicorn Twilight Sparkle thing I was okay with it at first but now I hate the idea.","322451339126915072","","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/322451339126915072","581267437","MindlessPone"
"322446268804759552","Thu Apr 11 20:29:15 +0000 2013","0","Did I ever Tell y'all my views on alicorn Twilight Sparkle?","322446268804759552","","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/322446268804759552","581267437","MindlessPone"
"322444447533117440","Thu Apr 11 20:22:01 +0000 2013","0","@tarastrong As an alicorn will Twilight live forever and outlive all of her friends? That I don't want to see though.","322444447533117440","","tarastrong","en","","0","0","0","https://x.com/WanWeengedAnjil/status/322444447533117440","233959834","WanWeengedAnjil"
"322387231400669185","Thu Apr 11 16:34:40 +0000 2013","0","When I look up alicorn Twilight Sparkle there seems to be a lot of negativity about it!","322387231400669185","","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/322387231400669185","581267437","MindlessPone"
"322363861187559427","Thu Apr 11 15:01:48 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/6Ejv06PMrl #ebaymobile","322363861187559427","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/322363861187559427","141060702","BLINGTREASURES5"
"322361360140865537","Thu Apr 11 14:51:52 +0000 2013","0","I added a video to a @YouTube playlist http://t.co/XjJWEKwQOS My thoughts on Twilight Sparkle becoming an Alicorn","322361360140865537","","","en","cedar rapids","0","0","0","https://x.com/thatfatguy1994/status/322361360140865537","603330039","thatfatguy1994"
"322332250635137025","Thu Apr 11 12:56:11 +0000 2013","0","@MMeghanMcCarthy As an alicorn will Twilight become immortal and outlive her friends? I don't want something like that to happen.","322332250635137025","","MMeghanMcCarthy","en","","0","0","0","https://x.com/WanWeengedAnjil/status/322332250635137025","233959834","WanWeengedAnjil"
"322307772748267520","Thu Apr 11 11:18:55 +0000 2013","0","Twilight has been such a worrier that maybe everything is going to be fine is a sign of new confidence even before she became an alicorn.","322307772748267520","","","en","Ponyville Library","0","0","0","https://x.com/DustieBooks/status/322307772748267520","588268543","DustieBooks"
"322235972039344128","Thu Apr 11 06:33:37 +0000 2013","0","@AH_Michael What is your opinion on Alicorn Twilight Sparkle?","322235972039344128","","100PercentMikey","en","","0","0","0","https://x.com/ConnerDantry/status/322235972039344128","1337812952","ConnerDantry"
"322221691709296640","Thu Apr 11 06:23:22 +0000 2013","0","@CindyJayeBCB peas in a pod you are. You'd also be able to Squee about MLP &amp; twilight becoming an alicorn","322233395293863937","","CindyLikesRope","en","","0","1","0","https://x.com/wrapture_/status/322233395293863937","21135619","wrapture_"
"322218858238849025","Thu Apr 11 05:25:36 +0000 2013","0","@MMeghanMcCarthy Twilight's going to outlive her friends now that she's an Alicorn right? Assuming it's 100% she's effectively immortal...","322218858238849025","","MMeghanMcCarthy","en","","0","0","0","https://x.com/MasterAyaka/status/322218858238849025","15756626","MasterAyaka"
"322129586408288256","Wed Apr 10 23:30:52 +0000 2013","0","Don't worry @mlp_twilight can disguise her magic. Or at least I assume she can since she is an Alicorn and that seems Alicorny.","322129586408288256","","","en","Ponyville, Equestria (EST)","0","0","0","https://x.com/mlp_Pinkie/status/322129586408288256","263645185","mlp_Pinkie"
"322101971324645376","Wed Apr 10 21:41:09 +0000 2013","1","Now to an awesome picture of Trixie and Alicorn Twilight magic duel #mlp #brony http://t.co/JAmmQLFzDe","322101971324645376","https://pbs.twimg.com/media/BHhWCU7CMAAQc95.jpg","","en","Glasgow Scotland   ","0","1","1","https://x.com/Dashie41/status/322101971324645376","868885999","Dashie41"
"322034944169885696","Wed Apr 10 17:14:48 +0000 2013","1","alicorn Twilight Sparkle #brony #mylittlepony http://t.co/vUt41VqWGK","322034944169885696","https://pbs.twimg.com/media/BHgZE1TCQAEWoFA.jpg","","en","/twr/ Twitter Board","0","1","2","https://x.com/MindlessPone/status/322034944169885696","581267437","MindlessPone"
"322001024325935104","Wed Apr 10 15:00:01 +0000 2013","0"," People who and angwy about Alicorn Twilight Sparkle need to shut up and fucking get over it...","322001024325935104","","","en","USA","0","1","0","https://x.com/EnginVIR/status/322001024325935104","1281973346","EnginVIR"
"321978832666116097","Wed Apr 10 13:31:50 +0000 2013","0","Twilight Sparkle Alicorn Controversy | 08f.jpg http://t.co/18K3Jdphc8","321978832666116097","","","en","","0","0","0","https://x.com/ComicMeme/status/321978832666116097","779542088","ComicMeme"
"321978807173148672","Wed Apr 10 13:31:44 +0000 2013","0","Twilight Sparkle Alicorn Controversy | 08f.jpg: http://t.co/HtC1itjEiv","321978807173148672","","","en","USA","0","0","0","https://x.com/StuffUWantToSee/status/321978807173148672","1031340775","StuffUWantToSee"
"321965112065916929","Wed Apr 10 12:37:19 +0000 2013","0","Alicorn Twilight: http://t.co/X4jCQzWhNh","321965112065916929","","","en","🇯🇵","0","0","0","https://x.com/parupo1467/status/321965112065916929","113621351","parupo1467"
"321869358366330880","Wed Apr 10 12:24:47 +0000 2013","0","@MMeghanMcCarthy i thought there was going to be just 3 alicorn sisters from another kingdom and all knowed twilight when she was a filly","321961957475356672","","MMeghanMcCarthy","en","","0","0","0","https://x.com/SamuraiMotoko/status/321961957475356672","132407846","SamuraiMotoko"
"321869358366330880","Wed Apr 10 09:36:43 +0000 2013","0","@MMeghanMcCarthy Will Twilight remain an Alicorn permanently? I hope so.","321919664806572032","","MMeghanMcCarthy","en","","0","0","0","https://x.com/ToucanPeck/status/321919664806572032","506035060","ToucanPeck"
"321828257324482560","Wed Apr 10 03:40:05 +0000 2013","0","@MMeghanMcCarthy Will the story of how Cadence became an Alicorn (Twilight Sparkle and the Crystal Heart Spell) going to be animated?","321829912430387200","","MMeghanMcCarthy","en","Wisconsin","0","0","0","https://x.com/Fataleflare/status/321829912430387200","104035525","Fataleflare"
"321829164799889409","Wed Apr 10 03:37:06 +0000 2013","17"," @Honda175: A lot of bronies are upset about alicorn Twilight. Without giving anything away do you think S4 will keep everyone happy? Yes!","321829164799889409","","","en","","0","6","9","https://x.com/MMeghanMcCarthy/status/321829164799889409","561659697","MMeghanMcCarthy"
"321828257324482560","Wed Apr 10 03:36:36 +0000 2013","0","@MMeghanMcCarthy A lot of bronies are upset about alicorn Twilight. Without giving anything away do you think S4 will keep everyone happy?","321829039230816256","","MMeghanMcCarthy","en","","0","0","0","https://x.com/Honda175/status/321829039230816256","189041592","Honda175"
"321820688178630656","Wed Apr 10 03:06:25 +0000 2013","0","@mlp_twilight how dose it feel to be a princess alicorn?! :D","321821442398371842","","mlp_Twilight","en","Just M.I.A.","0","0","0","https://x.com/victoriaspera/status/321821442398371842","758581201","victoriaspera"
"321715918436700160","Tue Apr 09 20:07:06 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/8f90WINJrz #ebaymobile","321715918436700160","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/321715918436700160","141060702","BLINGTREASURES5"
"321633459049230336","Tue Apr 09 14:39:26 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/8f90WINJrz #ebaymobile","321633459049230336","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/321633459049230336","141060702","BLINGTREASURES5"
"321594644129533954","Tue Apr 09 12:05:12 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/8f90WINJrz #ebaymobile","321594644129533954","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/321594644129533954","141060702","BLINGTREASURES5"
"321484770976595968","Tue Apr 09 04:48:36 +0000 2013","0","I doubt that Alicorn Twilight is immortal.","321484770976595968","","","en","Calgary, Alberta, Canada","0","0","0","https://x.com/AlexanderThrond/status/321484770976595968","441349739","AlexanderThrond"
"321413851616796673","Tue Apr 09 00:06:48 +0000 2013","0","I added a video to a @YouTube playlist http://t.co/UEZS0PwO2X MLP:FiM - Alicorn Princess Twilight Sparkle/Twilicorn Tribute","321413851616796673","","","en","Florida, USA","0","0","0","https://x.com/knightwolfshy/status/321413851616796673","344888464","knightwolfshy"
"321413812949499904","Tue Apr 09 00:06:39 +0000 2013","0","I liked a @YouTube video http://t.co/UEZS0PwO2X MLP:FiM - Alicorn Princess Twilight Sparkle/Twilicorn Tribute","321413812949499904","","","en","Florida, USA","0","0","0","https://x.com/knightwolfshy/status/321413812949499904","344888464","knightwolfshy"
"321380960664956928","Mon Apr 08 21:56:06 +0000 2013","0","((Guys remember not to make a ton of alicorn OCs and personal kingdoms. Try to abide to the rules somewhat. Firefly had permission. Thanks!","321380960664956928","","","en","Golden Oaks Library","0","0","0","https://x.com/MiF_Twilight/status/321380960664956928","1274789048","MiF_Twilight"
"321329229432242176","Mon Apr 08 18:30:32 +0000 2013","0","Bronies want a Red Bull and Twilight sparkle are different ok Twilight Sparkle and that's how she became an alicorn.","321329229432242176","","","en","Internet","0","0","0","https://x.com/BronyRT_eBooks/status/321329229432242176","1015685628","BronyRT_eBooks"
"321272206611075072","Mon Apr 08 14:43:57 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/T42EV34vtA #ebaymobile","321272206611075072","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/321272206611075072","141060702","BLINGTREASURES5"
"321257440777748480","Mon Apr 08 13:45:17 +0000 2013","0","Man I can't wait for Alicorn Twilight. :{D (but I'm in like the middle of Season 2 so maybe not in awhile.)","321257440777748480","","","en","","0","0","0","https://x.com/revelhead/status/321257440777748480","30408261","revelhead"
"321096230971244544","Mon Apr 08 03:04:41 +0000 2013","0","Princess Twilight Sparkle the Alicorn :)","321096230971244544","","","en","","0","0","0","https://x.com/StarlyMari/status/321096230971244544","65351581","StarlyMari"
"321054227134816258","Mon Apr 08 00:17:47 +0000 2013","0","At least you didn't get turned into a fucking alicorn.","321054227134816258","","","en","Canterlot, Equestria. ","0","0","0","https://x.com/SoundOfUnicorn/status/321054227134816258","1187507940","SoundOfUnicorn"
"321035852044201984","Sun Apr 07 23:17:23 +0000 2013","0","@Serradarc @prpltnkr that would be perfect for Alicorn twilight too.","321039028575145984","","TiredMoa","en","Switzerland","0","0","0","https://x.com/NarandiaOwl/status/321039028575145984","279069487","NarandiaOwl"
"321034873924112384","Sun Apr 07 23:00:53 +0000 2013","0","Photo: prpltnkr: Red Bull DOES give you wings! Alicorn Twilight proved it. http://t.co/Unynjfje1r","321034873924112384","","","en","","0","0","0","https://x.com/edgewoodblake83/status/321034873924112384","18592883","edgewoodblake83"
"321016966653571073","Sun Apr 07 21:49:43 +0000 2013","0","Twilight sparkle alicorn http://t.co/jWxq6nO1EM","321016966653571073","https://pbs.twimg.com/media/BHR7OvjCcAAz8UI.jpg","","en","land of Ooo","0","0","0","https://x.com/jhanselmann13/status/321016966653571073","1318971692","jhanselmann13"
"320947969362915330","Sun Apr 07 17:15:33 +0000 2013","0","IM GONNA DESTROY You STEAL YOU'RE HUSBAND!RT Darkdrome7: are I did the what my Alicorn Twilight Sparkle; T shirt with Pinkie Pie fan!","320947969362915330","","","en","Internet","0","1","0","https://x.com/BronyRT_eBooks/status/320947969362915330","1015685628","BronyRT_eBooks"
"320937412673024003","Sun Apr 07 16:33:36 +0000 2013","0","twilight - alicorn: http://t.co/RzjhWrU7Mn via @YouTube","320937412673024003","","","en","","0","0","0","https://x.com/Kimma61/status/320937412673024003","812101500","Kimma61"
"320761150553878529","Sun Apr 07 04:53:12 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush http://t.co/4Y2SKKSkpQ #ebayipad","320761150553878529","","","en","","0","0","1","https://x.com/BLINGTREASURES5/status/320761150553878529","141060702","BLINGTREASURES5"
"320689508398022657","Sun Apr 07 00:08:31 +0000 2013","0","So the apparent fake Mewtwo form was actually real? Oh shit it's Alicorn Twilight all over again!!!","320689508398022657","","","en","Philippines","0","1","0","https://x.com/Jim_Senpie/status/320689508398022657","610090957","Jim_Senpie"
"320681001976201216","Sat Apr 06 23:35:41 +0000 2013","0","@KevTehNev Nahhh. The Twilight alicorn thing was actually detrimental to the message of the show and involved ~14% of the main cast.","320681244801249280","","KaliFlower64","en","","0","0","0","https://x.com/PaperJoshi/status/320681244801249280","284815136","PaperJoshi"
"320649873097633793","Sat Apr 06 21:31:02 +0000 2013","2","Up next Spike on Alicorn Twilight Sparkle having a flying time together #mlp #brony http://t.co/oRDF2tAv6M","320649873097633793","https://pbs.twimg.com/media/BHMtXFfCMAEh18W.jpg","","en","Glasgow Scotland   ","0","1","1","https://x.com/Dashie41/status/320649873097633793","868885999","Dashie41"
"320547142852825088","Sat Apr 06 14:42:48 +0000 2013","0","Mountain man says twilight sparkle is epic as an Alicorn... C'mon yeahyuh!","320547142852825088","","","en","Ferez","0","0","1","https://x.com/health_mann/status/320547142852825088","622639936","health_mann"
"320539437840879616","Sat Apr 06 14:12:12 +0000 2013","1","Why Applejack was really upset about Twilight becoming an alicorn. #brony http://t.co/TrrfzKdu5t","320539437840879616","https://pbs.twimg.com/media/BHLI66FCUAAb2Om.jpg","","en","Georgia, USA","0","0","1","https://x.com/james_justus/status/320539437840879616","584206727","james_justus"
"320460703121170432","Sat Apr 06 08:59:20 +0000 2013","0","Just got done watching the episode where Twilight Sparkle becomes an Alicorn and Princess Twilight Sparkle :) #Brony","320460703121170432","","","en","","0","0","0","https://x.com/StarlyMari/status/320460703121170432","65351581","StarlyMari"
"320411157712232449","Sat Apr 06 05:42:27 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/Y1OkC3tzNf #ebaymobile","320411157712232449","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/320411157712232449","141060702","BLINGTREASURES5"
"320398870649643008","Sat Apr 06 04:53:38 +0000 2013","0","Why didn't anypony tell me that Twilight Sparkle became an alicorn? Seriously -__- #MLP","320398870649643008","","","en","Not Cuba","0","0","0","https://x.com/Creep4Days/status/320398870649643008","1000187935","Creep4Days"
"320358920524791808","Sat Apr 06 02:14:53 +0000 2013","0","I favorited a @YouTube video http://t.co/ujgTg8VtDw Twilight Sparkle Becomes an Alicorn","320358920524791808","","","en","Tabasco","0","0","0","https://x.com/antoniotorres4/status/320358920524791808","255496042","antoniotorres4"
"320358736470364160","Sat Apr 06 02:14:09 +0000 2013","0","I favorited a @YouTube video http://t.co/Yav8sbMlZv [MLP: FiM] Twilight becomes an Alicorn","320358736470364160","","","en","Tabasco","0","0","0","https://x.com/antoniotorres4/status/320358736470364160","255496042","antoniotorres4"
"320334685030998017","Sat Apr 06 00:38:35 +0000 2013","0","What if Twilight Sparkle never turned into an Alicorn and it was all just a crazy dream. Like dude. Wouldn't that be something? #Brony","320334685030998017","","","en","Detroit, Michigan","0","0","1","https://x.com/Otaku_Brony/status/320334685030998017","58381600","Otaku_Brony"
"320278466694111233","Fri Apr 05 20:55:11 +0000 2013","0","Alicorn Twilight will destroy the brony fandom!","320278466694111233","","","en","/twr/ Twitter Board","0","1","0","https://x.com/MindlessPone/status/320278466694111233","581267437","MindlessPone"
"319940003377590272","Fri Apr 05 20:41:33 +0000 2013","0","@human_AJ cool and meet up Twilight alicorn","320275037133348864","","","en","Glasgow Scotland   ","0","0","0","https://x.com/Dashie41/status/320275037133348864","868885999","Dashie41"
"320263946638614528","Fri Apr 05 19:57:29 +0000 2013","0","thx and it surprised me that you reacted came when twilight sparkel became a alicorn =) but (@YouTube http://t.co/5HaoX2hCTS)","320263946638614528","","","en","Germany","0","0","0","https://x.com/StephexFox/status/320263946638614528","110084365","StephexFox"
"320188528250204160","Fri Apr 05 14:57:48 +0000 2013","0","MY Little Pony alicorn Twilight Sparkle Friendship is magic Custom Plush : http://t.co/iwKOEU5052 #ebaymobile","320188528250204160","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/320188528250204160","141060702","BLINGTREASURES5"
"319988164922064897","Fri Apr 05 01:41:38 +0000 2013","0","Photo: irritable-cunt-syndrome: lauphing-bronie42: fauxsquared: How Twilight really became an Alicorn. by... http://t.co/TB0HVN9d9O","319988164922064897","","","en","","0","0","0","https://x.com/weissschnee_tm/status/319988164922064897","23245355","weissschnee_tm"
"319974494418640896","Fri Apr 05 00:47:18 +0000 2013","0","How Twilight really became an Alicorn... PUBERTY! http://t.co/qlGvi5W0Qb","319974494418640896","","","en","DubTown, Aotearoa","0","0","0","https://x.com/HybridMisfit/status/319974494418640896","15679467","HybridMisfit"
"319926682289053697","Thu Apr 04 21:37:19 +0000 2013","0","TWILIGHT SPARKLE BECOMES AN ALICORN PRINCESS WHAT","319926682289053697","","","en","Nebraska ","0","0","2","https://x.com/_xoxo_xo/status/319926682289053697","592519833","_xoxo_xo"
"319877509321744384","Thu Apr 04 18:22:39 +0000 2013","0","@MandoPony Wow! Twilight sounds a lot deeper now! Must be that Alicorn transformation.","319877693590102016","","AndySteinMusic","en","Singapore","0","0","0","https://x.com/NormandyJayden/status/319877693590102016","261749083","NormandyJayden"
"319831668443721728","Thu Apr 04 15:19:46 +0000 2013","0","My little pony Princess Twilight Sparkle alicorn Friendship magic plush custom: http://t.co/IOUOZ2qlft #ebaymobile","319831668443721728","","","en","","0","0","0","https://x.com/BLINGTREASURES5/status/319831668443721728","141060702","BLINGTREASURES5"
"318972375905488896","Tue Apr 02 06:26:13 +0000 2013","0","@Salicky1 To be honest I don't like the idea of Twilight Sparkle being a Princess of Alicorn.","318972622102745088","","","en","Sydney, Australia","0","0","0","https://x.com/m4ry_w1nz/status/318972622102745088","754960728","m4ry_w1nz"
"318965857604739073","Tue Apr 02 05:59:21 +0000 2013","0","My little pony Princess Twilight Sparkle alicorn Friendship magic plush custom http://t.co/egN6Z8ZZlD #ebayipad","318965857604739073","","","en","","0","0","1","https://x.com/BLINGTREASURES5/status/318965857604739073","141060702","BLINGTREASURES5"
"318965822116745217","Tue Apr 02 05:59:12 +0000 2013","0","ALICORN TWILIGHT SPARKLE handmade custom My Little Pony Plush Plushie http://t.co/3Y4AJI13mn #ebayipad","318965822116745217","","","en","","0","0","1","https://x.com/BLINGTREASURES5/status/318965822116745217","141060702","BLINGTREASURES5"
"318953361833598976","Tue Apr 02 05:14:01 +0000 2013","1","@th3_redeemed @VintagElizabeth ALL ABOARD THE ALICORN TWILIGHT TRAIN SEASON 4 CONFIRMED FOR NEXT WINTER I'M TOO EXCITED FOR WINTER","318954450100318208","","distresses","en","here","0","1","0","https://x.com/Matthewthehill/status/318954450100318208","1030693896","Matthewthehill"
"318946199623319552","Tue Apr 02 04:41:14 +0000 2013","0","@tarastrong Are you happy that Twilight is officially an alicorn princess?","318946199623319552","","tarastrong","en","","0","0","0","https://x.com/JamxBears/status/318946199623319552","1308868795","JamxBears"
"318911825796284417","Tue Apr 02 02:24:39 +0000 2013","0","R&amp;T just pulled an alicorn Twilight on me. #HeartBroken","318911825796284417","","","en","","0","0","0","https://x.com/Honda175/status/318911825796284417","189041592","Honda175"
"318892486649057280","Tue Apr 02 01:07:48 +0000 2013","0","OHMGOD TWILIGHT IS AN ALICORN I thought everyone was lying wtf gonna happen now ohmygod season four fudhdbjdkdneicndidnfifntn","318892486649057280","","","en","","0","0","0","https://x.com/marmotfuzz/status/318892486649057280","858858152","marmotfuzz"
"318866443070480384","Mon Apr 01 23:24:18 +0000 2013","1","If you cut yourself over Alicorn twilight you're a ponyfag. If you're like me and watch the show enjoy the fandom you're a brony.","318866443070480384","","","en","Columbus, OH","0","1","0","https://x.com/Nekowaifu/status/318866443070480384","1051631947","Nekowaifu"
"318846276143824896","Mon Apr 01 22:28:20 +0000 2013","0","@MMeghanMcCarthy this is more likely to make me leave the fandom than Twilight becoming an alicorn ever did. X.x","318852356756340736","","MMeghanMcCarthy","en","British Columbia","0","0","0","https://x.com/KayMakJones/status/318852356756340736","1240631562","KayMakJones"
